eval_index,frame_original_index,mask_original_index,pred_path,gt_path,mask_path,pred_name,gt_name,mask_name,pred_stem,gt_stem,mask_stem,pred_orig_size,gt_orig_size,mask_orig_size,pred_gt_same_name,gt_mask_same_name,mask_ratio,hole_pixels,PSNR_all,PSNR_hole,SSIM_all,SSIM_hole,PSNR_nomask,SSIM_nomask,LPIPS,nonmask_dil30_ratio,PSNR_nonmask_dil30,SSIM_nonmask_dil30,hole_psnr_gt_all,jump_image,jump_mask,gt_original_index,aligned_pair
1302,1302,1302,results/B_mask_20_30_reliability_inference/line_debug/0325_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02604.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009565.png,0325_reliability.png,02604.jpg,0009565.png,0325_reliability,02604,0009565,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2437286376953125,15973,9.525230668521957,9.468687931226313,0.019769875332713127,0.021677682176232338,9.54361135145756,0.020666854456067085,0.8423011898994446,0.3007965087890625,9.614123349902467,0.02003701962530613,False,0,0,1302,pred[1302] <-> gt[1302] <-> mask[1302]
1303,1303,1303,results/B_mask_20_30_reliability_inference/line_debug/0325_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02606.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009579.png,0325_soft.png,02606.jpg,0009579.png,0325_soft,02606,0009579,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2778167724609375,18207,10.416432189904787,9.611798087498155,0.02866399846971035,0.03237023577094078,10.770550474208981,0.027251338586211205,0.8284197449684143,0.3512115478515625,10.388177488622059,0.029126152396202087,False,0,0,1303,pred[1303] <-> gt[1303] <-> mask[1303]
1304,1304,1304,results/B_mask_20_30_reliability_inference/frames/0326.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02608.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009587.png,0326.png,02608.jpg,0009587.png,0326,02608,0009587,"[256, 256]","[256, 256]","[256, 256]",False,False,0.223419189453125,14642,12.989017403315842,13.46578813488021,0.30322885513305664,0.22806872427463531,12.86101833956292,0.3194786608219147,0.7241790890693665,0.1962127685546875,12.110604251604498,0.22455628216266632,True,0,0,1304,pred[1304] <-> gt[1304] <-> mask[1304]
1305,1305,1305,results/B_mask_20_30_reliability_inference/line_debug/0326_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02610.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009592.png,0326_center.png,02610.jpg,0009592.png,0326_center,02610,0009592,"[256, 256]","[256, 256]","[256, 256]",False,False,0.24017333984375,15740,11.860571132651412,13.502119140863183,0.02052885852754116,0.02061217464506626,11.448653822332682,0.01898772642016411,0.8293849229812622,0.3609161376953125,11.357297521572296,0.02052885852754116,True,0,0,1305,pred[1305] <-> gt[1305] <-> mask[1305]
1306,1306,1306,results/B_mask_20_30_reliability_inference/line_debug/0326_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02612.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009598.png,0326_reliability.png,02612.jpg,0009598.png,0326_reliability,02612,0009598,"[256, 256]","[256, 256]","[256, 256]",False,False,0.26336669921875,17260,12.930026590803399,12.256997373500534,0.04315491020679474,0.04327697679400444,13.19842500660908,0.050663597881793976,0.8370023369789124,0.2867584228515625,13.224578929905919,0.04315491020679474,False,0,0,1306,pred[1306] <-> gt[1306] <-> mask[1306]
1307,1307,1307,results/B_mask_20_30_reliability_inference/line_debug/0326_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02614.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009602.png,0326_soft.png,02614.jpg,0009602.png,0326_soft,02614,0009602,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2355194091796875,15435,12.88954437033761,13.688718504201391,0.04678798094391823,0.04730657860636711,12.670290918306153,0.04515392705798149,0.8364668488502502,0.3993682861328125,13.351201385583513,0.04678798094391823,True,0,0,1307,pred[1307] <-> gt[1307] <-> mask[1307]
1308,1308,1308,results/B_mask_20_30_reliability_inference/frames/0327.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02616.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009617.png,0327.png,02616.jpg,0009617.png,0327,02616,0009617,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2978668212890625,19521,13.115085973317584,12.670234966728916,0.3042053282260895,0.250139981508255,13.318499627495822,0.3286381661891937,0.7102392911911011,0.31500244140625,12.01438106977676,0.2861238718032837,False,0,0,1308,pred[1308] <-> gt[1308] <-> mask[1308]
1309,1309,1309,results/B_mask_20_30_reliability_inference/line_debug/0327_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02618.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009623.png,0327_center.png,02618.jpg,0009623.png,0327_center,02618,0009623,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2144012451171875,14051,12.401440748272536,11.864816976151683,0.02186235785484314,0.021530695259571075,12.560192418005208,0.021784961223602295,0.8111828565597534,0.3116302490234375,11.713205102257797,0.02186235785484314,False,0,0,1309,pred[1309] <-> gt[1309] <-> mask[1309]
1310,1310,1310,results/B_mask_20_30_reliability_inference/line_debug/0327_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02620.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009632.png,0327_reliability.png,02620.jpg,0009632.png,0327_reliability,02620,0009632,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2245635986328125,14717,13.740151020899836,13.107615786024239,0.044396255165338516,0.05207544565200806,13.941960234320304,0.04489849507808685,0.7828677892684937,0.268463134765625,13.77455524081235,0.0476185567677021,False,0,0,1310,pred[1310] <-> gt[1310] <-> mask[1310]
1311,1311,1311,results/B_mask_20_30_reliability_inference/line_debug/0327_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02622.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009637.png,0327_soft.png,02622.jpg,0009637.png,0327_soft,02622,0009637,"[256, 256]","[256, 256]","[256, 256]",False,False,0.20623779296875,13516,14.250858862901541,13.537320320125303,0.05052696540951729,0.05012043938040733,14.457175842146286,0.048360131680965424,0.7744562029838562,0.310211181640625,13.721627486861372,0.04852273687720299,False,0,0,1311,pred[1311] <-> gt[1311] <-> mask[1311]
1312,1312,1312,results/B_mask_20_30_reliability_inference/frames/0328.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02624.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009642.png,0328.png,02624.jpg,0009642.png,0328,02624,0009642,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2171478271484375,14231,12.819046388437886,12.53657273861119,0.3033398985862732,0.3155570924282074,12.900767250211791,0.3080405294895172,0.7183975577354431,0.4033355712890625,13.312116849890947,0.307804137468338,False,0,0,1312,pred[1312] <-> gt[1312] <-> mask[1312]
1313,1313,1313,results/B_mask_20_30_reliability_inference/line_debug/0328_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02626.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009668.png,0328_center.png,02626.jpg,0009668.png,0328_center,02626,0009668,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2094268798828125,13725,13.115368472156144,11.668709571730796,0.02278919517993927,0.023617394268512726,13.595758190426416,0.02605147659778595,0.7836889624595642,0.299224853515625,13.18232325552138,0.02278919517993927,False,0,0,1313,pred[1313] <-> gt[1313] <-> mask[1313]
1314,1314,1314,results/B_mask_20_30_reliability_inference/line_debug/0328_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02628.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009672.png,0328_reliability.png,02628.jpg,0009672.png,0328_reliability,02628,0009672,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2007904052734375,13159,13.63255042257645,14.801476945061484,0.043518032878637314,0.05173761770129204,13.382419671282847,0.04257208853960037,0.7608212828636169,0.32733154296875,14.51366041580805,0.04569467902183533,True,0,0,1314,pred[1314] <-> gt[1314] <-> mask[1314]
1315,1315,1315,results/B_mask_20_30_reliability_inference/line_debug/0328_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02630.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009679.png,0328_soft.png,02630.jpg,0009679.png,0328_soft,02630,0009679,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2306671142578125,15117,13.810951978106225,15.95941457110963,0.04350250959396362,0.038218289613723755,13.330393927329503,0.043068185448646545,0.7559888362884521,0.1549530029296875,14.52920922525118,0.04114322364330292,True,0,0,1315,pred[1315] <-> gt[1315] <-> mask[1315]
1316,1316,1316,results/B_mask_20_30_reliability_inference/frames/0329.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02632.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009682.png,0329.png,02632.jpg,0009682.png,0329,02632,0009682,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2948150634765625,19321,11.471484363613168,11.09511917132767,0.34049344062805176,0.3340426981449127,11.639040568087879,0.3567837178707123,0.7538226842880249,0.336517333984375,12.920701153138662,0.34049344062805176,False,0,0,1316,pred[1316] <-> gt[1316] <-> mask[1316]
1317,1317,1317,results/B_mask_20_30_reliability_inference/line_debug/0329_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02634.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009685.png,0329_center.png,02634.jpg,0009685.png,0329_center,02634,0009685,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2402496337890625,15745,14.142975167237061,14.106661773592402,0.031506117433309555,0.044339362531900406,14.15452123611849,0.024353455752134323,0.7604767084121704,0.3337249755859375,13.841985333932577,0.04083359241485596,False,0,0,1317,pred[1317] <-> gt[1317] <-> mask[1317]
1318,1318,1318,results/B_mask_20_30_reliability_inference/line_debug/0329_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02636.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009712.png,0329_reliability.png,02636.jpg,0009712.png,0329_reliability,02636,0009712,"[256, 256]","[256, 256]","[256, 256]",False,False,0.207000732421875,13566,15.437980953040615,16.771283510332665,0.06368469446897507,0.06975175440311432,15.148181971822034,0.0628010481595993,0.724808931350708,0.271270751953125,15.91839682650181,0.07315906882286072,True,0,0,1318,pred[1318] <-> gt[1318] <-> mask[1318]
1319,1319,1319,results/B_mask_20_30_reliability_inference/line_debug/0329_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02638.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009723.png,0329_soft.png,02638.jpg,0009723.png,0329_soft,02638,0009723,"[256, 256]","[256, 256]","[256, 256]",False,False,0.287567138671875,18846,15.320504782480588,14.754501468673602,0.06440580636262894,0.06440580636262894,15.571646273801893,0.051358141005039215,0.7140902280807495,0.4241943359375,15.482245355541544,0.06440580636262894,False,0,0,1319,pred[1319] <-> gt[1319] <-> mask[1319]
1320,1320,1320,results/B_mask_20_30_reliability_inference/frames/0330.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02640.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009725.png,0330.png,02640.jpg,0009725.png,0330,02640,0009725,"[256, 256]","[256, 256]","[256, 256]",False,False,0.286529541015625,18778,10.411826779274325,9.421857213005115,0.2969928979873657,0.24155569076538086,10.883021328157911,0.32777416706085205,0.7182737588882446,0.2979583740234375,8.579489887706675,0.2612625062465668,False,0,0,1320,pred[1320] <-> gt[1320] <-> mask[1320]
1321,1321,1321,results/B_mask_20_30_reliability_inference/line_debug/0330_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02642.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009729.png,0330_center.png,02642.jpg,0009729.png,0330_center,02642,0009729,"[256, 256]","[256, 256]","[256, 256]",False,False,0.232208251953125,15218,13.693364447891751,13.375437944840979,0.039133477956056595,0.04361485317349434,13.794288316599442,0.03502854332327843,0.7041340470314026,0.3155975341796875,14.444166283714049,0.03997393697500229,False,0,0,1321,pred[1321] <-> gt[1321] <-> mask[1321]
1322,1322,1322,results/B_mask_20_30_reliability_inference/line_debug/0330_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02644.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009730.png,0330_reliability.png,02644.jpg,0009730.png,0330_reliability,02644,0009730,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2724761962890625,17857,14.679859994309867,17.077199449655943,0.0665864571928978,0.0665864571928978,14.039488396958015,0.06684833765029907,0.6913082599639893,0.3156585693359375,14.882277797117464,0.0665864571928978,True,0,0,1322,pred[1322] <-> gt[1322] <-> mask[1322]
1323,1323,1323,results/B_mask_20_30_reliability_inference/line_debug/0330_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02646.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009733.png,0330_soft.png,02646.jpg,0009733.png,0330_soft,02646,0009733,"[256, 256]","[256, 256]","[256, 256]",False,False,0.21484375,14080,13.393470881487158,12.77513674527417,0.06960589438676834,0.07150083780288696,13.579220071028244,0.07014686614274979,0.693055272102356,0.3322906494140625,14.851882932248635,0.0680907741189003,False,0,0,1323,pred[1323] <-> gt[1323] <-> mask[1323]
1324,1324,1324,results/B_mask_20_30_reliability_inference/frames/0331.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02648.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009738.png,0331.png,02648.jpg,0009738.png,0331,02648,0009738,"[256, 256]","[256, 256]","[256, 256]",False,False,0.234283447265625,15354,9.96042283517568,12.505902210198418,0.24758410453796387,0.21953745186328888,9.407781878126876,0.24985776841640472,0.6589995622634888,0.2183990478515625,14.136474594002266,0.22897489368915558,True,0,0,1324,pred[1324] <-> gt[1324] <-> mask[1324]
1325,1325,1325,results/B_mask_20_30_reliability_inference/line_debug/0331_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02650.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009744.png,0331_center.png,02650.jpg,0009744.png,0331_center,02650,0009744,"[256, 256]","[256, 256]","[256, 256]",False,False,0.296630859375,19440,9.969017919904342,11.354793572228203,0.030829444527626038,0.030318431556224823,9.495447837763288,0.03288291394710541,0.7141339778900146,0.3478240966796875,10.422433637993901,0.030903911218047142,True,0,0,1325,pred[1325] <-> gt[1325] <-> mask[1325]
1326,1326,1326,results/B_mask_20_30_reliability_inference/line_debug/0331_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02652.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009745.png,0331_reliability.png,02652.jpg,0009745.png,0331_reliability,02652,0009745,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2920684814453125,19141,9.192239026451343,9.64355159990529,0.05366867780685425,0.05074881389737129,9.01889658237922,0.05054496228694916,0.722028911113739,0.4474639892578125,9.053974983451962,0.05366867780685425,True,0,0,1326,pred[1326] <-> gt[1326] <-> mask[1326]
1327,1327,1327,results/B_mask_20_30_reliability_inference/line_debug/0331_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02654.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009746.png,0331_soft.png,02654.jpg,0009746.png,0331_soft,02654,0009746,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2331390380859375,15279,7.31519839690744,7.132640576788429,0.04413621500134468,0.03989190235733986,7.372256014524785,0.04599825292825699,0.771197497844696,0.405029296875,7.170461761366388,0.043582573533058167,False,0,0,1327,pred[1327] <-> gt[1327] <-> mask[1327]
1328,1328,1328,results/B_mask_20_30_reliability_inference/frames/0332.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02656.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009748.png,0332.png,02656.jpg,0009748.png,0332,02656,0009748,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2133026123046875,13979,10.368191403437878,12.691790694981362,0.29745471477508545,0.3552285432815552,9.905797151083405,0.24334001541137695,0.6516591906547546,0.227935791015625,10.312319020265612,0.32612344622612,True,0,0,1328,pred[1328] <-> gt[1328] <-> mask[1328]
1329,1329,1329,results/B_mask_20_30_reliability_inference/line_debug/0332_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02658.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009751.png,0332_center.png,02658.jpg,0009751.png,0332_center,02658,0009751,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2078857421875,13624,6.070391850424553,3.6301971419609567,0.009080312214791775,0.010061106644570827,7.027955944910457,0.009454530663788319,0.8120824694633484,0.2264404296875,5.5667637737773195,0.010799302719533443,False,0,0,1329,pred[1329] <-> gt[1329] <-> mask[1329]
1330,1330,1330,results/B_mask_20_30_reliability_inference/line_debug/0332_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02660.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009752.png,0332_reliability.png,02660.jpg,0009752.png,0332_reliability,02660,0009752,"[256, 256]","[256, 256]","[256, 256]",False,False,0.28839111328125,18900,6.028648573536318,8.686766290482772,0.01814533956348896,0.01813150942325592,5.289573322764911,0.016014061868190765,0.8110928535461426,0.457916259765625,6.955562769387895,0.01814533956348896,True,0,0,1330,pred[1330] <-> gt[1330] <-> mask[1330]
1331,1331,1331,results/B_mask_20_30_reliability_inference/line_debug/0332_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02662.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009794.png,0332_soft.png,02662.jpg,0009794.png,0332_soft,02662,0009794,"[256, 256]","[256, 256]","[256, 256]",False,False,0.22198486328125,14548,5.891843390184955,4.740244399077016,0.015981502830982208,0.007781637832522392,6.285410513138699,0.01812906190752983,0.8109456300735474,0.2646331787109375,4.6751900182597,0.009179896675050259,False,0,0,1331,pred[1331] <-> gt[1331] <-> mask[1331]
1332,1332,1332,results/B_mask_20_30_reliability_inference/frames/0333.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/02664.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0009797.png,0333.png,02664.jpg,0009797.png,0333,02664,0009797,"[256, 256]","[256, 256]","[256, 256]",False,False,0.255767822265625,16762,10.166015662564362,9.887359628204175,0.2719592750072479,0.3338620662689209,10.266063262748741,0.25267931818962097,0.742624044418335,0.2986297607421875,9.92007375901008,0.3065967857837677,False,0,0,1332,pred[1332] <-> gt[1332] <-> mask[1332]
